datetime,Day,Month,Year,Tmin(C),Tmax(C),Prcp(mm),ET0
2013-12-11,11,12,2013,6.0,11.34647887323944,0.0,0.05
2013-12-12,12,12,2013,6.0,6.864788732394368,0.0,0.03
2013-12-13,13,12,2013,6.0,11.64366197183099,0.0,0.03
2013-12-14,14,12,2013,6.0,6.149295774647891,0.0,0.37
2013-12-15,15,12,2013,6.0,10.88450704225352,0.0,0.21
2013-12-16,16,12,2013,6.0,13.10704225352113,0.0,0.3
2013-12-17,17,12,2013,6.0,14.833802816901411,0.0,0.27
2013-12-18,18,12,2013,6.0,6.670422535211269,0.0,0.13
2013-12-19,19,12,2013,6.0,13.919718309859157,0.0,0.27999999999999997
2013-12-20,20,12,2013,6.0,14.632394366197186,0.0,0.19
2013-12-21,21,12,2013,6.0,18.5,0.0,0.31
2013-12-22,22,12,2013,6.0,10.095774647887325,0.0,0.14
2013-12-23,23,12,2013,6.0,10.167605633802818,0.0,0.13
2013-12-24,24,12,2013,6.0,7.7830985915492965,0.0,0.08
2013-12-25,25,12,2013,6.0,17.674647887323946,0.0,0.13
2013-12-26,26,12,2013,6.0,8.539436619718312,0.0,0.1
2013-12-27,27,12,2013,6.0,17.01267605633803,0.0,0.15
2013-12-28,28,12,2013,6.0,17.97323943661972,0.0,0.15
2013-12-29,29,12,2013,6.0,19.95211267605634,0.0,0.21000000000000002
2013-12-30,30,12,2013,6.0,13.645070422535213,0.0,0.21
2013-12-31,31,12,2013,6.0,16.959154929577473,0.0,0.11
2014-01-01,1,1,2014,6.0,18.32112676056338,0.0,0.12
2014-01-02,2,1,2014,6.0,6.0,0.0,0.060000000000000005
2014-01-03,3,1,2014,6.0,6.0,0.0,0.01
2014-01-04,4,1,2014,6.0,9.425352112676062,0.0,0.08
2014-01-05,5,1,2014,6.0,22.20985915492958,0.0,0.24
2014-01-06,6,1,2014,6.0,17.146478873239438,0.0,0.22000000000000003
2014-01-07,7,1,2014,6.0,7.8,0.0,0.07
2014-01-08,8,1,2014,6.0,6.0,0.0,0.04
2014-01-09,9,1,2014,6.0,13.435211267605636,0.0,0.16
2014-01-10,10,1,2014,6.0,14.809859154929581,0.0,0.15
2014-01-11,11,1,2014,6.0,12.700000000000001,0.0,0.2
2014-01-12,12,1,2014,6.0,25.0,0.0,0.33
2014-01-13,13,1,2014,6.0,25.0,0.0,0.39
2014-01-14,14,1,2014,6.0,14.65211267605634,0.0,0.27
2014-01-15,15,1,2014,6.0,25.0,0.0,0.5299999999999999
2014-01-16,16,1,2014,6.0,9.874647887323945,0.0,0.18
2014-01-17,17,1,2014,6.0,18.32535211267606,0.0,0.37999999999999995
2014-01-18,18,1,2014,6.0,15.51267605633803,0.0,0.31
2014-01-19,19,1,2014,6.0,14.742253521126763,0.0,0.26
2014-01-20,20,1,2014,6.0,15.038028169014087,0.0,0.49
2014-01-21,21,1,2014,6.0,12.211267605633807,0.0,0.42000000000000004
2014-01-22,22,1,2014,6.0,6.0,0.0,0.26
2014-01-23,23,1,2014,6.0,6.0,0.0,0.03
2014-01-24,24,1,2014,6.0,15.973239436619723,0.0,0.04
2014-01-25,25,1,2014,6.0,13.994366197183101,0.0,0.07
2014-01-26,26,1,2014,6.0,14.597183098591552,0.0,0.06
2014-01-27,27,1,2014,6.0,19.27887323943662,0.0,0.1
2014-01-28,28,1,2014,6.0,17.391549295774652,0.0,0.07
2014-01-29,29,1,2014,6.0,6.945070422535213,0.0,0.03
2014-01-30,30,1,2014,6.0,21.129577464788735,0.0,0.07
2014-01-31,31,1,2014,6.0,21.96478873239437,0.0,0.08
2014-02-01,1,2,2014,6.0,25.0,0.0,0.12
2014-02-02,2,2,2014,6.0,25.0,0.0,0.11
2014-02-03,3,2,2014,6.0,16.400000000000002,0.0,0.07
2014-02-04,4,2,2014,6.0,25.0,0.0,0.12
2014-02-05,5,2,2014,6.0,6.0,0.0,0.01
2014-02-06,6,2,2014,6.0,18.547887323943662,0.0,0.06
2014-02-07,7,2,2014,6.0,19.02253521126761,0.0,0.09
2014-02-08,8,2,2014,6.0,22.914084507042254,0.0,0.09
2014-02-09,9,2,2014,6.0,19.09154929577465,0.0,0.08
2014-02-10,10,2,2014,6.0,19.809859154929583,0.0,0.07
2014-02-11,11,2,2014,6.0,18.476056338028176,0.0,0.09
2014-02-12,12,2,2014,6.0,21.50281690140846,0.0,0.07
2014-02-13,13,2,2014,6.0,17.912676056338032,0.0,0.09
2014-02-14,14,2,2014,6.0,19.89577464788733,0.0,0.19
2014-02-15,15,2,2014,6.0,25.0,0.0,0.12
2014-02-16,16,2,2014,6.0,18.892957746478874,0.0,0.09
2014-02-17,17,2,2014,6.0,23.91408450704226,0.0,0.09
2014-02-18,18,2,2014,6.0,25.0,0.0,0.12
2014-02-19,19,2,2014,6.0,24.853521126760565,0.0,0.11
2014-02-20,20,2,2014,6.0,25.0,0.0,0.24
2014-02-21,21,2,2014,6.0,13.538028169014087,0.0,0.09
2014-02-22,22,2,2014,6.0,25.0,0.0,0.37
2014-02-23,23,2,2014,6.0,25.0,0.0,0.22
2014-02-24,24,2,2014,6.0,25.0,0.0,0.21
2014-02-25,25,2,2014,6.0,25.0,0.0,0.13
2014-02-26,26,2,2014,6.0,20.673239436619724,0.0,0.1
2014-02-27,27,2,2014,6.0,25.0,0.0,0.14
2014-02-28,28,2,2014,6.0,25.0,0.0,0.16
2014-03-01,1,3,2014,6.0,25.0,0.0,0.16
2014-03-02,2,3,2014,6.0,12.088732394366197,0.0,0.12000000000000001
2014-03-03,3,3,2014,6.0,20.567605633802827,0.0,0.1
2014-03-04,4,3,2014,6.0,25.0,0.0,0.17
2014-03-05,5,3,2014,6.0,25.0,0.0,0.14
2014-03-06,6,3,2014,6.0,25.0,0.0,0.22999999999999998
2014-03-07,7,3,2014,6.0,25.0,0.0,0.42
2014-03-08,8,3,2014,6.0,25.0,0.0,0.63
2014-03-09,9,3,2014,6.0,25.0,0.0,1.45
2014-03-10,10,3,2014,6.0,25.0,0.0,0.13
2014-03-11,11,3,2014,6.0,14.107042253521128,0.0,0.09
2014-03-12,12,3,2014,6.0,24.00985915492958,0.0,0.14
2014-03-13,13,3,2014,6.0,15.698591549295777,0.0,0.18
2014-03-14,14,3,2014,6.0,25.0,0.0,0.19
2014-03-15,15,3,2014,6.0,25.0,0.0,0.15
2014-03-16,16,3,2014,6.0,25.0,0.0,0.19
2014-03-17,17,3,2014,6.0,25.0,0.0,0.14
2014-03-18,18,3,2014,6.0,25.0,0.0,0.2
2014-03-19,19,3,2014,6.0,25.0,0.0,0.24
2014-03-20,20,3,2014,6.0,19.821126760563384,0.0,0.11
2014-03-21,21,3,2014,6.0,25.0,0.0,0.29
2014-03-22,22,3,2014,6.0,25.0,0.0,0.21
2014-03-23,23,3,2014,6.0,25.0,0.0,0.19
2014-03-24,24,3,2014,6.0,25.0,0.0,0.15
2014-03-25,25,3,2014,6.0,25.0,0.0,0.21
2014-03-26,26,3,2014,6.0,6.0,0.0,0.07
2014-03-27,27,3,2014,6.0,25.0,0.0,0.19
2014-03-28,28,3,2014,6.0,25.0,0.0,0.27
2014-03-29,29,3,2014,6.0,25.0,0.0,0.36
2014-03-30,30,3,2014,6.0,17.336619718309862,0.0,0.15
2014-03-31,31,3,2014,6.0,18.132394366197182,0.0,0.16
2014-04-01,1,4,2014,6.0,25.0,0.0,0.16
2014-04-02,2,4,2014,6.0,25.0,0.0,0.21
2014-04-03,3,4,2014,6.0,25.0,0.0,0.23
2014-04-04,4,4,2014,6.0,25.0,0.0,0.41
2014-04-05,5,4,2014,6.0,19.96197183098592,0.0,0.14
2014-04-06,6,4,2014,6.0,25.0,0.0,0.47000000000000003
2014-04-07,7,4,2014,6.0,25.0,0.0,0.52
2014-04-08,8,4,2014,6.0,15.122535211267607,0.0,0.21
2014-04-09,9,4,2014,6.0,25.0,0.0,0.55
2014-04-10,10,4,2014,6.0,25.0,0.0,0.74
2014-04-11,11,4,2014,6.0,25.0,0.0,0.63
2014-04-12,12,4,2014,6.0,25.0,0.0,0.41000000000000003
2014-04-13,13,4,2014,6.0,25.0,0.0,0.23
2014-04-14,14,4,2014,6.7,25.0,0.0,0.6
2014-04-15,15,4,2014,10.6,25.0,0.0,0.54
2014-04-16,16,4,2014,6.0,25.0,0.0,0.33
2014-04-17,17,4,2014,6.0,25.0,0.0,0.39
2014-04-18,18,4,2014,6.0,25.0,0.0,0.4
2014-04-19,19,4,2014,6.0,25.0,0.0,0.34
2014-04-20,20,4,2014,6.0,25.0,0.0,0.49
2014-04-21,21,4,2014,6.0,25.0,0.0,0.49
2014-04-22,22,4,2014,6.1,25.0,0.0,0.61
2014-04-23,23,4,2014,6.9,25.0,0.0,0.32
2014-04-24,24,4,2014,6.0,25.0,0.0,0.24
2014-04-25,25,4,2014,6.0,25.0,0.0,0.4
2014-04-26,26,4,2014,6.0,25.0,0.0,0.35000000000000003
2014-04-27,27,4,2014,6.0,25.0,0.0,0.25
2014-04-28,28,4,2014,6.0,25.0,0.0,0.21000000000000002
2014-04-29,29,4,2014,6.0,25.0,0.0,0.47000000000000003
2014-04-30,30,4,2014,6.0,25.0,0.0,0.38
2014-05-01,1,5,2014,6.0,20.477464788732398,0.0,0.19
2014-05-02,2,5,2014,6.6,25.0,0.0,0.43
2014-05-03,3,5,2014,6.1,25.0,0.0,0.72
2014-05-04,4,5,2014,6.0,25.0,0.0,0.35
2014-05-05,5,5,2014,6.0,25.0,0.0,0.38
2014-05-06,6,5,2014,6.0,25.0,0.0,0.72
2014-05-07,7,5,2014,6.0,25.0,0.0,0.6900000000000001
2014-05-08,8,5,2014,6.5,25.0,0.0,0.79
2014-05-09,9,5,2014,6.0,25.0,0.0,0.6900000000000001
2014-05-10,10,5,2014,7.6,25.0,0.0,0.31
2014-05-11,11,5,2014,10.2,25.0,0.0,0.71
2014-05-12,12,5,2014,7.4,25.0,0.0,0.78
2014-05-13,13,5,2014,6.0,25.0,0.0,0.64
2014-05-14,14,5,2014,6.0,25.0,0.0,0.43
2014-05-15,15,5,2014,7.9,25.0,0.0,0.61
2014-05-16,16,5,2014,9.6,25.0,0.0,0.9400000000000001
2014-05-17,17,5,2014,11.070422535211268,25.0,0.0,0.96
2014-05-18,18,5,2014,9.0,25.0,0.0,0.45
2014-05-19,19,5,2014,8.7,24.640845070422536,0.0,0.34
2014-05-20,20,5,2014,8.670422535211268,25.0,0.0,0.46
2014-05-21,21,5,2014,8.1,25.0,0.0,0.8500000000000001
2014-05-22,22,5,2014,7.870422535211268,25.0,0.0,0.93
2014-05-23,23,5,2014,7.0,25.0,0.0,0.9400000000000001
2014-05-24,24,5,2014,8.770422535211267,25.0,0.0,1.0
2014-05-25,25,5,2014,6.370422535211268,25.0,0.0,0.88
2014-05-26,26,5,2014,6.6,25.0,0.0,0.63
2014-05-27,27,5,2014,9.170422535211268,25.0,0.0,1.29
2014-05-28,28,5,2014,7.270422535211268,25.0,0.0,0.83
2014-05-29,29,5,2014,6.0,25.0,0.0,7.210000000000001
2014-05-30,30,5,2014,6.0,25.0,0.0,0.64
2014-05-31,31,5,2014,6.6,25.0,0.0,0.71
2014-06-01,1,6,2014,8.840845070422535,25.0,0.0,0.87
2014-06-02,2,6,2014,8.1,25.0,0.0,0.6900000000000001
2014-06-03,3,6,2014,8.540845070422536,25.0,0.0,0.88
2014-06-04,4,6,2014,11.0,25.0,0.0,0.8
2014-06-05,5,6,2014,10.9,25.0,0.0,0.34
2014-06-06,6,6,2014,12.0,25.0,0.0,0.44
2014-06-07,7,6,2014,13.3,25.0,0.0,0.89
2014-06-08,8,6,2014,11.340845070422535,25.0,0.0,0.9500000000000001
2014-06-09,9,6,2014,12.1,25.0,0.0,0.92
2014-06-10,10,6,2014,12.770422535211267,25.0,0.0,0.53
2014-06-11,11,6,2014,11.611267605633802,25.0,0.0,0.93
2014-06-12,12,6,2014,11.170422535211268,25.0,0.0,0.6
2014-06-13,13,6,2014,11.770422535211267,25.0,0.0,0.5700000000000001
2014-06-14,14,6,2014,12.6,25.0,0.0,0.42
2014-06-15,15,6,2014,12.7,25.0,0.0,0.53
2014-06-16,16,6,2014,12.770422535211267,25.0,0.0,0.92
2014-06-17,17,6,2014,10.640845070422536,25.0,0.0,0.87
2014-06-18,18,6,2014,12.6,25.0,0.0,0.43
2014-06-19,19,6,2014,14.9,25.0,0.0,1.05
2014-06-20,20,6,2014,12.711267605633802,25.0,0.0,0.88
2014-06-21,21,6,2014,12.2,25.0,0.0,0.91
2014-06-22,22,6,2014,12.3,25.0,0.0,0.9
2014-06-23,23,6,2014,11.1,25.0,0.0,0.99
2014-06-24,24,6,2014,11.7,25.0,0.0,0.8
2014-06-25,25,6,2014,14.0,25.0,0.0,0.61
2014-06-26,26,6,2014,13.5,25.0,0.0,0.39
2014-06-27,27,6,2014,12.870422535211269,25.0,0.0,0.81
2014-06-28,28,6,2014,12.640845070422536,25.0,0.0,1.05
2014-06-29,29,6,2014,13.870422535211269,25.0,0.0,1.05
2014-06-30,30,6,2014,15.440845070422537,25.0,0.0,1.02
2014-07-01,1,7,2014,15.5,25.0,0.0,0.88
2014-07-02,2,7,2014,16.0,25.0,0.0,8.84
2014-07-03,3,7,2014,16.570422535211268,25.0,0.0,1.8900000000000001
2014-07-04,4,7,2014,17.17042253521127,25.0,0.0,1.67
2014-07-05,5,7,2014,15.1,25.0,0.0,0.79
2014-07-06,6,7,2014,16.570422535211268,25.0,0.0,1.5
2014-07-07,7,7,2014,15.270422535211267,25.0,0.0,1.54
2014-07-08,8,7,2014,15.9,25.0,0.0,1.1
2014-07-09,9,7,2014,16.17042253521127,25.0,0.0,0.99
2014-07-10,10,7,2014,15.8,25.0,0.0,1.16
2014-07-11,11,7,2014,14.7,25.0,0.0,0.96
2014-07-12,12,7,2014,13.670422535211268,25.0,0.0,1.39
2014-07-13,13,7,2014,13.5,25.0,0.0,1.28
2014-07-14,14,7,2014,15.570422535211268,25.0,0.0,0.55
2014-07-15,15,7,2014,16.1,25.0,0.0,0.6900000000000001
2014-07-16,16,7,2014,17.9,25.0,0.0,0.89
2014-07-17,17,7,2014,15.470422535211268,25.0,0.0,0.5
2014-07-18,18,7,2014,15.070422535211268,25.0,0.0,1.1300000000000001
2014-07-19,19,7,2014,14.970422535211268,25.0,0.0,1.08
2014-07-20,20,7,2014,15.4,25.0,0.0,0.7000000000000001
2014-07-21,21,7,2014,15.870422535211269,25.0,0.0,0.99
2014-07-22,22,7,2014,14.570422535211268,25.0,0.0,0.9600000000000001
2014-07-23,23,7,2014,14.9,25.0,0.0,1.05
2014-07-24,24,7,2014,16.8,25.0,0.0,0.52
2014-07-25,25,7,2014,16.7,25.0,0.0,1.06
2014-07-26,26,7,2014,16.5,25.0,0.0,0.93
2014-07-27,27,7,2014,16.3,25.0,0.0,0.97
2014-07-28,28,7,2014,17.8,25.0,0.0,0.5700000000000001
2014-07-29,29,7,2014,15.9,25.0,0.0,0.91
2014-07-30,30,7,2014,14.5,25.0,0.0,0.5
2014-07-31,31,7,2014,15.3,25.0,0.0,0.9400000000000001
2014-08-01,1,8,2014,13.8,25.0,0.0,0.9
2014-08-02,2,8,2014,14.3,25.0,0.0,0.48
2014-08-03,3,8,2014,14.9,25.0,0.0,0.45
2014-08-04,4,8,2014,15.1,25.0,0.0,0.55
2014-08-05,5,8,2014,15.8,25.0,0.0,0.87
2014-08-06,6,8,2014,16.0,25.0,0.0,0.54
2014-08-07,7,8,2014,16.0,25.0,0.0,0.93
2014-08-08,8,8,2014,15.0,25.0,0.0,0.9
2014-08-09,9,8,2014,16.1,25.0,0.0,0.76
2014-08-10,10,8,2014,15.5,25.0,0.0,0.9
2014-08-11,11,8,2014,14.6,25.0,0.0,0.9600000000000001
2014-08-12,12,8,2014,13.9,25.0,0.0,1.02
2014-08-13,13,8,2014,14.5,25.0,0.0,0.66
2014-08-14,14,8,2014,16.8,25.0,0.0,0.42
2014-08-15,15,8,2014,15.6,25.0,0.0,0.85
2014-08-16,16,8,2014,15.2,25.0,0.0,0.81
2014-08-17,17,8,2014,15.8,25.0,0.0,0.52
2014-08-18,18,8,2014,15.2,25.0,0.0,0.78
2014-08-19,19,8,2014,15.5,25.0,0.0,0.92
2014-08-20,20,8,2014,15.0,25.0,0.0,0.92
2014-08-21,21,8,2014,14.5,25.0,0.0,0.52
2014-08-22,22,8,2014,16.0,25.0,0.0,0.51
2014-08-23,23,8,2014,15.7,25.0,0.0,0.56
2014-08-24,24,8,2014,14.8,25.0,0.0,0.86
2014-08-25,25,8,2014,14.4,25.0,0.0,0.83
2014-08-26,26,8,2014,15.1,25.0,0.0,0.89
2014-08-27,27,8,2014,16.2,25.0,0.0,0.89
2014-08-28,28,8,2014,17.070422535211268,25.0,0.0,0.73
2014-08-29,29,8,2014,13.5,25.0,0.0,0.78
2014-08-30,30,8,2014,12.2,25.0,0.0,0.74
2014-08-31,31,8,2014,15.2,25.0,0.0,0.52
2014-09-01,1,9,2014,17.17042253521127,25.0,0.0,2.02
2014-09-02,2,9,2014,17.0,25.0,0.0,1.28
2014-09-03,3,9,2014,17.9,25.0,0.0,1.13
2014-09-04,4,9,2014,16.6,25.0,0.0,1.55
2014-09-05,5,9,2014,16.6,25.0,0.0,1.29
2014-09-06,6,9,2014,17.8,25.0,0.0,0.55
2014-09-07,7,9,2014,14.1,25.0,0.0,0.77
2014-09-08,8,9,2014,13.0,25.0,0.0,1.02
2014-09-09,9,9,2014,12.9,25.0,0.0,0.76
2014-09-10,10,9,2014,13.670422535211268,25.0,0.0,0.75
2014-09-11,11,9,2014,13.8,25.0,0.0,0.59
2014-09-12,12,9,2014,13.5,25.0,0.0,0.88
2014-09-13,13,9,2014,12.570422535211268,25.0,0.0,0.75
2014-09-14,14,9,2014,12.7,25.0,0.0,0.64
2014-09-15,15,9,2014,10.4,25.0,0.0,0.73
2014-09-16,16,9,2014,10.9,25.0,0.0,0.56
2014-09-17,17,9,2014,12.0,25.0,0.0,0.77
2014-09-18,18,9,2014,12.6,25.0,0.0,0.6900000000000001
2014-09-19,19,9,2014,7.7,25.0,0.0,0.6
2014-09-20,20,9,2014,8.0,25.0,0.0,0.61
2014-09-21,21,9,2014,14.9,25.0,0.0,0.61
2014-09-22,22,9,2014,14.6,25.0,0.0,0.66
2014-09-23,23,9,2014,11.8,25.0,0.0,0.5700000000000001
2014-09-24,24,9,2014,9.9,25.0,0.0,0.63
2014-09-25,25,9,2014,9.8,25.0,0.0,0.53
2014-09-26,26,9,2014,11.2,25.0,0.0,0.64
2014-09-27,27,9,2014,12.1,25.0,0.0,0.71
2014-09-28,28,9,2014,14.3,25.0,0.0,0.67
2014-09-29,29,9,2014,14.2,25.0,0.0,0.39
2014-09-30,30,9,2014,14.7,25.0,0.0,0.37
2014-10-01,1,10,2014,14.2,25.0,0.0,0.33
2014-10-02,2,10,2014,12.2,25.0,0.0,0.56
2014-10-03,3,10,2014,12.3,25.0,0.0,0.4
2014-10-04,4,10,2014,14.6,25.0,0.0,0.36
2014-10-05,5,10,2014,12.1,25.0,0.0,0.29
2014-10-06,6,10,2014,10.8,25.0,0.0,0.54
2014-10-07,7,10,2014,11.2,25.0,0.0,0.51
2014-10-08,8,10,2014,15.2,25.0,0.0,0.35
2014-10-09,9,10,2014,12.7,25.0,0.0,0.51
2014-10-10,10,10,2014,11.0,25.0,0.0,0.47000000000000003
2014-10-11,11,10,2014,8.3,25.0,0.0,0.26
2014-10-12,12,10,2014,8.8,25.0,0.0,0.45
2014-10-13,13,10,2014,8.7,25.0,0.0,0.49
2014-10-14,14,10,2014,12.7,25.0,0.0,0.3
2014-10-15,15,10,2014,16.0,25.0,0.0,0.42000000000000004
2014-10-16,16,10,2014,16.0,25.0,0.0,0.39
2014-10-17,17,10,2014,15.2,25.0,0.0,0.37
2014-10-18,18,10,2014,14.5,25.0,0.0,0.44
2014-10-19,19,10,2014,9.6,25.0,0.0,0.31
2014-10-20,20,10,2014,7.340845070422535,25.0,0.0,0.28
2014-10-21,21,10,2014,9.240845070422536,25.0,0.0,0.33
2014-10-22,22,10,2014,12.3,18.745070422535214,0.0,1.03
2014-10-23,23,10,2014,13.3,21.998591549295774,0.0,0.44
2014-10-24,24,10,2014,11.3,25.0,0.0,0.57
2014-10-25,25,10,2014,9.470422535211268,20.381690140845073,0.0,0.33
2014-10-26,26,10,2014,10.2,25.0,0.0,0.37
2014-10-27,27,10,2014,9.5,25.0,0.0,0.39
2014-10-28,28,10,2014,8.540845070422536,25.0,0.0,0.33
2014-10-29,29,10,2014,10.0,25.0,0.0,0.45999999999999996
2014-10-30,30,10,2014,9.1,25.0,0.0,0.48
2014-10-31,31,10,2014,7.270422535211268,25.0,0.0,0.39
2014-11-01,1,11,2014,6.6,14.078873239436621,0.0,0.26
2014-11-02,2,11,2014,6.4,18.160563380281694,0.0,0.28
2014-11-03,3,11,2014,6.0,12.3943661971831,0.0,0.15
2014-11-04,4,11,2014,6.0,25.0,0.0,0.39
2014-11-05,5,11,2014,6.9,21.683098591549296,0.0,0.29
2014-11-06,6,11,2014,8.4,18.666197183098596,0.0,0.26
2014-11-07,7,11,2014,6.1,18.26760563380282,0.0,0.25
2014-11-08,8,11,2014,6.0,25.0,0.0,0.19
2014-11-09,9,11,2014,6.0,25.0,0.0,0.31
2014-11-10,10,11,2014,6.3,25.0,0.0,0.41000000000000003
2014-11-11,11,11,2014,6.0,25.0,0.0,0.39
2014-11-12,12,11,2014,10.3,25.0,0.0,0.33
2014-11-13,13,11,2014,6.0,25.0,0.0,0.35
2014-11-14,14,11,2014,6.0,10.645070422535213,0.0,0.1
2014-11-15,15,11,2014,6.0,20.573239436619723,0.0,0.09
2014-11-16,16,11,2014,6.0,24.081690140845076,0.0,0.16
2014-11-17,17,11,2014,6.9,14.0,0.0,0.24
2014-11-18,18,11,2014,6.0,23.032394366197185,0.0,0.23
2014-11-19,19,11,2014,6.0,16.218309859154935,0.0,0.09
2014-11-20,20,11,2014,6.0,14.998591549295776,0.0,0.15
2014-11-21,21,11,2014,6.0,14.832394366197184,0.0,0.08
2014-11-22,22,11,2014,6.0,24.498591549295778,0.0,0.12000000000000001
2014-11-23,23,11,2014,7.1,19.681690140845074,0.0,0.24
2014-11-24,24,11,2014,6.3,17.185915492957747,0.0,0.25
2014-11-25,25,11,2014,11.9,25.0,0.0,0.29
2014-11-26,26,11,2014,6.0,13.507042253521128,0.0,0.17
2014-11-27,27,11,2014,6.0,21.746478873239443,0.0,0.17
2014-11-28,28,11,2014,6.0,16.104225352112678,0.0,0.07
2014-11-29,29,11,2014,6.0,17.135211267605637,0.0,0.07
2014-11-30,30,11,2014,6.0,19.809859154929583,0.0,0.15
2014-12-01,1,12,2014,8.1,25.0,0.0,0.3
2014-12-02,2,12,2014,6.0,25.0,0.0,0.09
2014-12-03,3,12,2014,6.0,19.79154929577465,0.0,0.15
2014-12-04,4,12,2014,6.0,25.0,0.0,0.14
2014-12-05,5,12,2014,6.0,23.99436619718311,0.0,0.07
2014-12-06,6,12,2014,6.0,10.88169014084507,0.0,0.13
2014-12-07,7,12,2014,6.0,17.921126760563382,0.0,0.08
2014-12-08,8,12,2014,6.0,23.58732394366198,0.0,0.07
2014-12-09,9,12,2014,6.0,18.950704225352112,0.0,0.14
2014-12-10,10,12,2014,8.8,17.17323943661972,0.0,0.24
2014-12-11,11,12,2014,7.3,25.0,0.0,0.25
2014-12-12,12,12,2014,6.0,13.419718309859157,0.0,0.17
2014-12-13,13,12,2014,6.0,20.1774647887324,0.0,0.08
2014-12-14,14,12,2014,6.0,23.666197183098596,0.0,1.9000000000000001
2014-12-15,15,12,2014,6.0,9.608450704225353,0.0,0.25
2014-12-16,16,12,2014,6.0,18.133802816901415,0.0,0.31
2014-12-17,17,12,2014,6.0,15.292957746478873,0.0,0.39
2014-12-18,18,12,2014,6.0,13.047887323943664,0.0,0.26
2014-12-19,19,12,2014,6.0,14.683098591549298,0.0,0.16
2014-12-20,20,12,2014,6.0,16.029577464788737,0.0,0.14
2014-12-21,21,12,2014,6.0,20.523943661971835,0.0,0.18
2014-12-22,22,12,2014,6.0,25.0,0.0,0.34
2014-12-23,23,12,2014,6.0,8.897183098591551,0.0,0.1
2014-12-24,24,12,2014,6.0,18.038028169014087,0.0,0.28
2014-12-25,25,12,2014,7.5,17.177464788732394,0.0,0.31
2014-12-26,26,12,2014,6.0,25.0,0.0,0.5499999999999999
2014-12-27,27,12,2014,6.0,25.0,0.0,0.36
2014-12-28,28,12,2014,6.0,10.205633802816902,0.0,0.24000000000000002
2014-12-29,29,12,2014,6.0,25.0,0.0,0.28
2014-12-30,30,12,2014,6.0,20.240845070422544,0.0,0.13999999999999999
2014-12-31,31,12,2014,6.0,8.187323943661973,0.0,0.08
2015-01-01,1,1,2015,6.0,14.147887323943664,0.0,0.07
2015-01-02,2,1,2015,6.0,15.898591549295777,0.0,0.1
2015-01-03,3,1,2015,6.0,14.745070422535216,0.0,0.09000000000000001
2015-01-04,4,1,2015,6.0,10.550704225352113,0.0,0.15
2015-01-05,5,1,2015,6.0,24.763380281690146,0.0,0.39
2015-01-06,6,1,2015,6.0,6.0,0.0,0.04
2015-01-07,7,1,2015,6.0,8.095774647887328,0.0,0.060000000000000005
2015-01-08,8,1,2015,6.0,6.0,0.0,0.03
2015-01-09,9,1,2015,6.0,10.485915492957748,0.0,0.09
2015-01-10,10,1,2015,6.0,7.411267605633804,0.0,0.07
2015-01-11,11,1,2015,6.0,15.108450704225355,0.0,0.11
2015-01-12,12,1,2015,6.0,12.190140845070424,0.0,0.14
2015-01-13,13,1,2015,6.0,12.954929577464796,0.0,0.15
2015-01-14,14,1,2015,6.0,19.373239436619723,0.0,0.16999999999999998
2015-01-15,15,1,2015,6.0,13.728169014084509,0.0,0.21
2015-01-16,16,1,2015,6.0,18.492957746478872,0.0,0.35
2015-01-17,17,1,2015,6.0,6.708450704225356,0.0,0.13
2015-01-18,18,1,2015,6.0,25.0,0.0,0.22
2015-01-19,19,1,2015,6.0,17.2887323943662,0.0,0.31
2015-01-20,20,1,2015,6.0,22.715492957746484,0.0,0.36
2015-01-21,21,1,2015,6.0,25.0,0.0,0.77
2015-01-22,22,1,2015,6.0,11.314084507042256,0.0,0.5800000000000001
2015-01-23,23,1,2015,6.0,20.828169014084512,0.0,0.08
2015-01-24,24,1,2015,6.0,11.442253521126762,0.0,0.11
2015-01-25,25,1,2015,6.0,17.795774647887328,0.0,0.09
2015-01-26,26,1,2015,6.0,23.736619718309868,0.0,0.07
2015-01-27,27,1,2015,6.0,9.067605633802817,0.0,0.06
2015-01-28,28,1,2015,6.0,13.409859154929581,0.0,0.06
2015-01-29,29,1,2015,6.0,22.877464788732397,0.0,0.08
2015-01-30,30,1,2015,6.0,14.369014084507041,0.0,0.06
2015-01-31,31,1,2015,6.0,7.928169014084508,0.0,0.02
2015-02-01,1,2,2015,6.0,10.378873239436624,0.0,0.08
2015-02-02,2,2,2015,6.0,6.0,0.0,0.01
2015-02-03,3,2,2015,6.0,12.592957746478875,0.0,0.05
2015-02-04,4,2,2015,6.0,19.423943661971837,0.0,0.08
2015-02-05,5,2,2015,6.0,17.146478873239438,0.0,0.08
2015-02-06,6,2,2015,6.0,18.12394366197184,0.0,0.05
2015-02-07,7,2,2015,6.0,25.0,0.0,0.09
2015-02-08,8,2,2015,6.0,10.235211267605635,0.0,0.03
2015-02-09,9,2,2015,6.0,10.518309859154932,0.0,0.04
2015-02-10,10,2,2015,6.0,10.084507042253522,0.0,0.06
2015-02-11,11,2,2015,6.0,25.0,0.0,0.09
2015-02-12,12,2,2015,6.0,11.594366197183103,0.0,0.06
2015-02-13,13,2,2015,6.0,12.847887323943667,0.0,0.07
2015-02-14,14,2,2015,6.0,25.0,0.0,0.09
